ret,vol,sharpe,feasible
0.172882,0.177603,0.769706,True
0.161367,0.171381,0.730457,False
0.174017,0.180386,0.76412,False
0.172177,0.161919,0.839907,False
0.180867,0.171321,0.844539,False
0.160574,0.150943,0.824115,False
0.194794,0.190036,0.834652,False
0.168074,0.173452,0.760407,False
0.154499,0.176355,0.670915,False
0.180965,0.182812,0.791992,False
0.173794,0.184419,0.746204,True
0.160532,0.170396,0.729786,False
0.192804,0.183358,0.854196,False
0.142783,0.160452,0.664394,False
0.202909,0.186615,0.893434,False
0.149541,0.175846,0.644662,False
0.155907,0.179242,0.667963,True
0.148938,0.16429,0.686337,False
0.180368,0.167539,0.860621,False
0.152165,0.169926,0.682559,False
0.188971,0.184866,0.826493,False
0.189857,0.187854,0.818064,False
0.173089,0.178946,0.765088,False
0.199506,0.18667,0.874945,False
0.163135,0.183114,0.693311,False
0.18983,0.196733,0.781008,False
0.180884,0.173869,0.832258,False
0.162708,0.169391,0.746957,False
0.15012,0.149864,0.760289,False
0.182491,0.187856,0.778843,False
0.172071,0.173419,0.783602,False
0.149171,0.158949,0.710864,False
0.158664,0.166874,0.733992,True
0.163995,0.183521,0.696463,False
0.168496,0.17262,0.766511,False
0.162856,0.181311,0.698667,True
0.183659,0.178578,0.825854,False
0.167212,0.175261,0.74764,False
0.158356,0.158943,0.768679,False
0.147622,0.159545,0.698499,True
0.139784,0.160019,0.647448,True
0.139847,0.172036,0.60259,False
0.206461,0.197667,0.861452,False
0.165655,0.175721,0.736821,False
0.199324,0.198977,0.819912,False
0.178934,0.179444,0.795537,True
0.175207,0.18242,0.762126,False
0.196498,0.190416,0.841935,False
0.187253,0.181442,0.832624,False
0.163136,0.157431,0.806426,False
0.177436,0.183607,0.769339,True
0.153169,0.168813,0.693014,False
0.147866,0.157847,0.70756,False
0.176975,0.169676,0.829791,False
0.184184,0.185166,0.799302,False
0.15763,0.155685,0.780098,True
0.187694,0.188454,0.803987,False
0.199914,0.182658,0.896399,False
0.180328,0.176607,0.81621,False
0.151103,0.153543,0.74847,True
0.154444,0.161691,0.731418,True
0.173871,0.172346,0.798922,False
0.193463,0.190421,0.825972,False
0.162351,0.168255,0.749879,False
0.158715,0.171797,0.713252,True
0.159895,0.16562,0.746979,False
0.180998,0.184047,0.786856,True
0.15979,0.160996,0.767784,True
0.185004,0.172709,0.861707,False
0.14614,0.161948,0.678982,False
0.181385,0.182841,0.794159,False
0.194791,0.183529,0.864229,False
0.154742,0.157967,0.75055,False
0.154955,0.167739,0.708093,False
0.16885,0.163326,0.812304,False
0.155573,0.168276,0.709506,False
0.158324,0.174278,0.700855,False
0.177336,0.178573,0.790465,False
0.162634,0.163698,0.772487,False
0.137259,0.166377,0.60753,True
0.175713,0.17031,0.819286,False
0.156785,0.172716,0.698284,True
0.177185,0.17861,0.789458,False
0.17595,0.170481,0.819853,False
0.172611,0.179022,0.762087,False
0.158393,0.154466,0.791198,False
0.139516,0.1582,0.653198,False
0.164387,0.177873,0.720778,True
0.171367,0.169726,0.796501,False
0.171488,0.183925,0.735669,False
0.182387,0.176549,0.828139,False
0.160459,0.170037,0.730892,False
0.143172,0.156672,0.682906,False
0.200201,0.183895,0.891929,False
0.16604,0.159014,0.81666,False
0.179299,0.172657,0.828919,False
0.184877,0.187007,0.79514,False
0.177047,0.178794,0.787873,False
0.152994,0.17901,0.652555,True
0.200674,0.196323,0.837877,False
0.199386,0.192668,0.847084,False
0.170817,0.178049,0.75618,False
0.172303,0.183267,0.742755,False
0.18643,0.183788,0.817521,False
0.179677,0.184919,0.776,False
0.18985,0.185773,0.827193,False
0.171271,0.168101,0.803632,False
0.169191,0.174215,0.763487,False
0.204195,0.182923,0.918504,False
0.184962,0.179516,0.828794,False
0.19505,0.187259,0.848395,False
0.157501,0.162922,0.744657,False
0.170018,0.165867,0.8069,False
0.198883,0.173368,0.938482,False
0.174815,0.170589,0.812687,False
0.156653,0.171498,0.702477,True
0.182178,0.173179,0.843048,False
0.173569,0.169773,0.809253,True
0.138217,0.166607,0.612443,False
0.164598,0.17355,0.739945,False
0.165595,0.175076,0.739194,False
0.183528,0.184601,0.798198,False
0.165765,0.170773,0.758817,False
0.152822,0.166436,0.700824,True
0.175261,0.170863,0.813991,True
0.170257,0.181823,0.737404,False
0.150586,0.155306,0.736644,False
0.157265,0.164629,0.735501,False
0.177663,0.17926,0.789263,False
0.17029,0.182543,0.734673,False
0.157308,0.174566,0.693883,False
0.157911,0.181636,0.67019,True
0.189723,0.180799,0.849249,False
0.172443,0.177978,0.765617,False
0.141216,0.168215,0.624418,True
0.174745,0.172067,0.805295,True
0.140979,0.167263,0.626552,True
0.165129,0.169084,0.762629,True
0.146025,0.153045,0.717729,False
0.160915,0.165346,0.754384,False
0.190221,0.181079,0.850682,False
0.151176,0.156517,0.734717,False
0.195333,0.190459,0.835624,False
0.159852,0.173711,0.711938,True
0.169566,0.173238,0.769962,True
0.199068,0.18821,0.865459,False
0.180507,0.182321,0.791612,False
0.152436,0.157944,0.736057,True
0.172742,0.173263,0.788181,False
0.165148,0.170285,0.757367,False
0.165776,0.165542,0.782858,False
0.175049,0.179401,0.77407,False
0.17425,0.185955,0.742493,False
0.198691,0.195933,0.829424,False
0.157919,0.167491,0.726838,False
0.162882,0.186187,0.680509,False
0.157924,0.175904,0.692105,False
0.164516,0.181683,0.706374,False
0.184616,0.184804,0.803206,False
0.178179,0.17813,0.797163,False
0.205043,0.179072,0.942987,False
0.175094,0.17825,0.779324,False
0.185421,0.181151,0.823848,False
0.187434,0.186561,0.810745,False
0.147655,0.158019,0.705456,True
0.177526,0.182029,0.776502,False
0.167233,0.181201,0.723248,False
0.212097,0.197519,0.890633,False
0.188131,0.191749,0.792451,False
0.180395,0.185097,0.779135,False
0.135491,0.166147,0.597731,True
0.163608,0.170016,0.749503,False
0.190121,0.195496,0.787442,False
0.180937,0.186198,0.777436,False
0.148687,0.163626,0.687586,False
0.148527,0.162489,0.691414,False
0.194757,0.179458,0.883642,True
0.193822,0.181357,0.869235,False
0.151519,0.164083,0.70293,False
0.158063,0.162449,0.750283,False
0.176408,0.183804,0.762921,False
0.175184,0.167061,0.832055,False
0.182222,0.180209,0.810406,False
0.202136,0.208264,0.796853,False
0.158688,0.160487,0.763353,False
0.188227,0.176685,0.860556,False
0.148804,0.164658,0.683986,False
0.200213,0.178763,0.917601,False
0.168151,0.191285,0.689918,False
0.173183,0.17898,0.765464,False
0.148672,0.172801,0.650992,False
0.19056,0.18682,0.826359,False
0.179504,0.178759,0.801771,False
0.168613,0.167087,0.792599,False
0.148686,0.170983,0.657993,False
0.20053,0.192572,0.853449,False
0.145617,0.165591,0.660887,True
0.134582,0.163935,0.600251,False
0.173545,0.173473,0.791852,False
0.170449,0.191693,0.700434,True
0.173426,0.171039,0.802429,False
0.160234,0.171573,0.723038,False
0.161386,0.158659,0.789152,False
0.169809,0.166,0.804995,False
0.19724,0.192986,0.834567,False
0.147331,0.159101,0.698617,True
0.161407,0.161542,0.775197,False
0.19237,0.18109,0.862496,False
0.150436,0.151191,0.755704,False
0.19448,0.192688,0.821534,False
0.191798,0.181095,0.85932,False
0.170708,0.172312,0.780724,False
0.185359,0.183292,0.813887,False
0.17689,0.18018,0.780942,False
0.179243,0.17075,0.837849,False
0.171376,0.177778,0.760478,False
0.151064,0.164498,0.698389,True
0.161983,0.168039,0.748654,False
0.177216,0.180097,0.783111,False
0.175397,0.173855,0.800765,False
0.193179,0.192101,0.817273,False
0.175822,0.183117,0.76258,False
0.167272,0.166222,0.788659,False
0.170951,0.175829,0.766488,False
0.160848,0.16573,0.752233,True
0.146622,0.17494,0.631313,True
0.156254,0.166311,0.72198,True
0.182848,0.177641,0.825641,False
0.162688,0.166859,0.758174,False
0.170356,0.174201,0.770234,False
0.16481,0.167814,0.766503,True
0.197913,0.185952,0.869758,False
0.173703,0.163954,0.83879,False
0.164712,0.174677,0.735826,False
0.152636,0.160255,0.726692,False
0.174147,0.175003,0.788367,False
0.184962,0.191355,0.777518,False
0.181172,0.180542,0.803091,False
0.157636,0.170917,0.710616,False
0.170482,0.177717,0.755704,False
0.15051,0.160546,0.712134,False
0.189091,0.172067,0.888673,False
0.145079,0.159851,0.68125,True
0.145221,0.163759,0.665858,False
0.162248,0.179105,0.703881,False
0.176658,0.17487,0.803327,False
0.205927,0.186927,0.90809,False
0.176308,0.175701,0.797536,False
0.210598,0.194971,0.894583,False
0.173217,0.175913,0.779004,False
0.17382,0.17878,0.769885,False
0.162591,0.171548,0.73688,False
0.174574,0.171326,0.807783,False
0.167406,0.17386,0.75478,False
0.171675,0.17447,0.776609,True
0.156819,0.159346,0.757092,False
0.158509,0.168794,0.724727,False
0.166219,0.168283,0.77274,False
0.182365,0.180758,0.808732,False
0.176189,0.186349,0.751328,False
0.165177,0.17987,0.717168,False
0.143599,0.159477,0.673573,False
0.155224,0.164904,0.721898,False
0.196769,0.192461,0.834398,False
0.170416,0.162985,0.82361,False
0.169348,0.173281,0.768512,False
0.208503,0.195466,0.881599,False
0.17517,0.167443,0.830073,True
0.191024,0.187357,0.826464,False
0.183778,0.177217,0.832867,False
0.148906,0.165003,0.683174,False
0.172143,0.1773,0.766855,True
0.166461,0.15837,0.822638,False
0.154191,0.175132,0.673842,True
0.182242,0.180295,0.810128,False
0.18207,0.184188,0.792074,False
0.188227,0.191336,0.794661,False
0.154635,0.165838,0.714282,False
0.149317,0.155431,0.727892,False
0.161165,0.171549,0.728563,False
0.185556,0.180977,0.825386,False
0.189492,0.182546,0.839855,False
0.205399,0.202476,0.835748,False
0.162795,0.177841,0.711957,False
0.176817,0.18584,0.756764,False
0.175463,0.17072,0.815853,False
0.159471,0.171843,0.717463,False
0.173879,0.169942,0.810272,False
0.154346,0.15918,0.742343,False
0.15804,0.164231,0.742005,True
0.174416,0.17828,0.775388,False
0.165212,0.172588,0.747632,False
0.166427,0.168189,0.77441,False
0.160678,0.168491,0.738899,False
0.17544,0.172361,0.807955,False
0.166621,0.178747,0.72975,False
0.166697,0.171133,0.762662,False
0.168698,0.164441,0.805866,False
0.156365,0.166307,0.72267,True
0.189374,0.180342,0.849464,False
0.156421,0.159813,0.752382,True
0.162425,0.158518,0.796411,False
0.186606,0.183586,0.819376,False
0.146223,0.170047,0.647131,False
0.166757,0.176856,0.738323,False
0.16958,0.179885,0.741585,False
0.164196,0.167312,0.76513,False
0.163378,0.169432,0.750732,True
0.191145,0.197133,0.786093,False
0.186971,0.178049,0.846905,False
0.192083,0.196266,0.794347,False
0.170272,0.170313,0.787324,True
0.172461,0.177124,0.769414,False
0.171985,0.181878,0.746683,False
0.16537,0.174271,0.741316,True
0.171144,0.17063,0.790974,True
0.150367,0.166541,0.685639,True
0.164306,0.164523,0.778773,False
0.159481,0.168778,0.730555,False
0.129802,0.157319,0.595112,False
0.179084,0.17621,0.810984,False
0.142129,0.153392,0.690708,False
0.184762,0.18618,0.798054,False
0.181108,0.188502,0.768841,True
0.168067,0.167162,0.788977,False
0.146239,0.169909,0.647754,True
0.169544,0.175254,0.760974,True
0.168209,0.174006,0.758758,True
0.171629,0.181464,0.746428,False
0.165065,0.185024,0.696588,True
0.18434,0.178912,0.828117,False
0.157977,0.16684,0.730018,False
0.154944,0.164498,0.721978,False
0.171704,0.180579,0.750494,False
0.157074,0.15935,0.758667,False
0.151313,0.159689,0.72098,False
0.185424,0.171926,0.868071,False
0.13691,0.157154,0.640963,True
0.174686,0.19365,0.715239,False
0.164265,0.170861,0.749648,True
0.170253,0.176322,0.760386,False
0.193213,0.193081,0.813299,False
0.192004,0.184083,0.84649,False
0.150642,0.172408,0.663903,True
0.18692,0.172553,0.873586,False
0.150299,0.158246,0.721152,False
0.203072,0.193101,0.864273,False
0.162013,0.157546,0.79871,False
0.189098,0.186805,0.818596,False
0.20547,0.184599,0.917068,False
0.179061,0.176974,0.807353,False
0.183743,0.179528,0.821948,False
0.176957,0.168415,0.835893,False
0.180837,0.187823,0.770176,False
0.172973,0.172886,0.79123,False
0.186297,0.179302,0.837226,False
0.212093,0.200756,0.876252,False
0.165803,0.1762,0.735658,True
0.167497,0.166028,0.790933,False
0.174069,0.16579,0.831713,False
0.154671,0.163092,0.726527,False
0.186928,0.180412,0.835576,False
0.174362,0.178478,0.774225,False
0.145673,0.163746,0.668679,True
0.136536,0.169324,0.592687,False
0.176769,0.187589,0.749451,True
0.164197,0.16788,0.762553,False
0.178251,0.180484,0.787168,True
0.17268,0.167885,0.813056,False
0.158208,0.160355,0.760986,False
0.19371,0.187048,0.842189,False
0.171321,0.179663,0.75219,True
0.133363,0.170039,0.571534,False
0.163537,0.160066,0.795651,False
0.173043,0.174564,0.78403,True
0.180688,0.186306,0.775647,False
0.16293,0.171427,0.739381,False
0.17625,0.169533,0.826212,False
0.182018,0.176133,0.828001,False
0.142144,0.165988,0.638383,True
0.166355,0.168326,0.773347,False
0.176172,0.174517,0.802165,False
0.137384,0.151194,0.669362,False
0.165798,0.179591,0.72174,True
0.181978,0.172509,0.845159,False
0.15552,0.167172,0.713873,False
0.180678,0.190979,0.756616,False
0.162913,0.17266,0.734003,False
0.158548,0.16239,0.753543,False
0.206151,0.198237,0.857414,False
0.177732,0.180832,0.782781,False
0.182629,0.174884,0.83741,False
0.159782,0.161005,0.767693,False
0.163658,0.160497,0.794271,False
0.139009,0.165885,0.619878,False
0.15497,0.163778,0.725307,True
0.162718,0.163785,0.772586,False
0.15656,0.16216,0.742356,True
0.170895,0.169342,0.79552,False
0.181833,0.177131,0.82229,False
0.149816,0.164734,0.689816,False
0.14255,0.169476,0.627637,True
0.171657,0.176633,0.766997,False
0.14744,0.158201,0.703284,False
0.181567,0.165888,0.876413,False
0.177852,0.173589,0.816137,False
0.166112,0.165998,0.782732,False
0.176698,0.164824,0.852532,False
0.168482,0.18355,0.720795,False
0.140153,0.160127,0.649314,False
0.178002,0.172267,0.823271,False
0.203879,0.18555,0.903794,False
0.173771,0.176971,0.777478,False
0.167778,0.185841,0.70812,True
0.18898,0.182856,0.83563,False
0.160503,0.170803,0.72787,False
0.168098,0.161819,0.815214,False
0.175935,0.178857,0.78138,False
0.176884,0.179261,0.784912,False
0.159891,0.172148,0.718633,False
0.177204,0.185821,0.758923,False
0.186954,0.192258,0.784226,False
0.180503,0.184941,0.78037,False
0.162419,0.165406,0.763207,False
0.175236,0.16487,0.84343,False
0.156532,0.174672,0.689019,False
0.17804,0.181647,0.780965,False
0.151659,0.161178,0.716467,False
0.167973,0.169035,0.779678,False
0.18792,0.192375,0.78877,True
0.168001,0.174635,0.754835,False
0.166585,0.186556,0.699013,False
0.161307,0.170277,0.734845,False
0.206984,0.194514,0.878107,False
0.22024,0.200595,0.917569,False
0.201141,0.195841,0.842323,False
0.175208,0.171251,0.811839,False
0.189133,0.186651,0.81946,False
0.192411,0.195233,0.800225,False
0.16334,0.161974,0.785064,False
0.159897,0.174325,0.709691,False
0.175976,0.183431,0.762115,False
0.181359,0.175457,0.827434,False
0.199438,0.190874,0.855319,False
0.143983,0.155875,0.691601,False
0.134455,0.156279,0.628845,True
0.193921,0.192822,0.818063,False
0.17097,0.163261,0.825615,False
0.175395,0.178877,0.778268,False
0.148617,0.160437,0.700817,True
0.178126,0.167865,0.845596,False
0.166777,0.166606,0.783865,False
0.17253,0.17681,0.771164,False
0.149746,0.168479,0.674065,True
0.170579,0.179483,0.748809,False
0.161333,0.171924,0.727951,True
0.152304,0.163018,0.712341,True
0.164529,0.16971,0.756286,False
0.127334,0.164567,0.553904,True
0.162944,0.172329,0.735596,False
0.184402,0.182895,0.810417,False
0.169784,0.174262,0.766683,False
0.206168,0.191326,0.888473,False
0.19365,0.182024,0.865106,False
0.178185,0.174587,0.813376,False
0.184231,0.190893,0.775573,False
0.145556,0.169502,0.64528,True
0.177236,0.185259,0.761399,False
0.16772,0.169495,0.776069,False
0.155896,0.166341,0.719702,False
0.180577,0.194891,0.740915,False
0.182981,0.182352,0.805043,False
0.188785,0.188543,0.809393,True
0.159278,0.160506,0.766933,False
0.13879,0.152713,0.671914,True
0.158175,0.169314,0.720525,False
0.165296,0.172778,0.747297,False
0.170389,0.181736,0.738482,False
0.148671,0.155862,0.721736,False
0.196213,0.19645,0.814623,False
0.156279,0.174522,0.688158,False
0.161431,0.172253,0.727134,False
0.151494,0.157942,0.730108,False
0.154086,0.160069,0.73659,False
0.193881,0.181373,0.869485,False
0.16567,0.164922,0.785162,False
0.178256,0.168141,0.844982,False
0.162225,0.183017,0.688708,True
0.190738,0.182947,0.844825,False
0.150316,0.171561,0.665283,False
0.18301,0.194758,0.753913,False
0.184235,0.17673,0.837744,False
0.21093,0.183125,0.95427,False
0.181987,0.188255,0.774516,False
0.169394,0.163807,0.81324,True
0.162703,0.167009,0.757582,False
0.183699,0.188361,0.783171,False
0.156905,0.169169,0.713638,False
0.159731,0.162497,0.760329,False
0.20158,0.19209,0.861056,False
0.17872,0.179516,0.794026,False
0.19245,0.197814,0.789984,False
0.176249,0.178624,0.78416,False
0.180621,0.184209,0.784114,False
0.151051,0.170626,0.673232,True
0.167847,0.189832,0.693597,False
0.204893,0.19958,0.845341,True
0.146863,0.165553,0.668565,True
0.163737,0.178824,0.713314,True
0.166871,0.174259,0.749979,False
0.18737,0.187927,0.804515,False
0.209884,0.190467,0.911991,False
0.167736,0.179475,0.733002,False
0.189819,0.176824,0.868882,True
0.18146,0.180284,0.80584,False
0.134922,0.159905,0.617507,False
0.157352,0.167036,0.725422,False
0.17229,0.17501,0.777727,False
0.155596,0.155735,0.766791,False
0.187863,0.17201,0.881825,False
0.173365,0.168676,0.813304,False
0.177677,0.195824,0.722571,False
0.181273,0.187058,0.775659,False
0.190258,0.18484,0.833574,False
0.176457,0.175433,0.799603,False
0.174335,0.187833,0.73552,False
0.175866,0.178987,0.780423,False
0.189503,0.180083,0.851403,False
0.187669,0.179214,0.845295,True
0.139543,0.164707,0.627553,True
0.224693,0.21336,0.883543,False
0.165736,0.17286,0.749486,True
0.189313,0.1888,0.811086,False
0.169222,0.170416,0.780691,False
0.206581,0.198845,0.856951,False
0.159557,0.160205,0.770115,False
0.157992,0.172552,0.705944,False
0.181879,0.177292,0.821803,False
0.193556,0.196138,0.802373,False
0.167603,0.172561,0.761602,False
0.170916,0.170813,0.788789,False
0.162251,0.18145,0.694801,False
0.187645,0.183482,0.825507,True
0.178915,0.173706,0.821702,False
0.160689,0.177719,0.700596,False
0.176303,0.180595,0.775895,True
0.155361,0.164898,0.722755,True
0.179992,0.18186,0.790784,False
0.184058,0.182318,0.811098,False
0.187888,0.173557,0.874111,False
0.168606,0.170028,0.778847,False
0.168621,0.171133,0.773909,False
0.189309,0.183403,0.834933,False
0.20052,0.197614,0.831623,False
0.179188,0.17589,0.813049,False
0.166467,0.177681,0.733265,True
0.153181,0.161324,0.725257,True
0.155147,0.166438,0.714781,True
0.197669,0.209546,0.77066,False
0.174669,0.193381,0.716145,False
0.169963,0.174677,0.765889,False
0.20264,0.198867,0.837043,False
0.21011,0.194876,0.892515,False
0.155933,0.163369,0.733018,False
0.156519,0.15888,0.757419,False
0.172127,0.177801,0.764601,False
0.159047,0.16231,0.756989,False
0.185243,0.19931,0.747899,False
0.17403,0.180238,0.764824,False
0.157479,0.171574,0.706981,False
